"id","address","max_val_sent","min_val_sent","avg_val_sent","max_value_received","min_value_received","avg_value_received","txn_fee_in","txn_fee_out","total_txn_fee","gasused_in","gasused_out","failed_txn_in","failed_txn_out","total_failed_txn","success_txn_in","success_txn_out","total_success_txn","std_value_in","mean_in","std_gasprice_in","ap_gasused_in","ap_gasused_out","avg_value_out","avg_value_in","gasprice_in","gasprice_out","gas_used_out","gas_used_in","avg_gasprice_in","avg_gasprice_out","txnsent","txnreceived","total_txn","valueout","valuein","value_difference","per_txnsent","per_txnreceived","distinct_address","unique_txnreceived","unique_txnsent","distinct_recived_address","distinct_sent_address","difftimelast","avg_time","lstvalue","first_txn_value","last_txn_bit","first_txn_bit","mean_in_time","avg_time_in","txn_fee_contract_create","per_gasused_contract_create","gasprice_contract_create","gini_amt_out","gini_amt_in","label"
6387,"0xa5b02488e9a827ff52d765e03683688cfb64d4c9","0","0","0","0","0.0","0.0","494936880000000000","0","494936880000000000","3653241","0","1","0","1","22","0","22","0.0","0.0","10795399146.030552","47016756.52173913","0","0","0.0","1075000000000","0","0","10813854","46739130434.78261","0","0","23","23","0","0.0","0","0.0","1.0","0","7","0","13","0","324322.06666666665","14100.959420289855","0.0","0.0","0","0","324322.06666666665","14100.959420289855","14921540000000000","0.500328600149949","20000000000","NaN","0","0"
2754,"0xf31b4f7550833a746f788b36f2b292e5fa49a248","0","0","0","1.5","0.0","0.11533333333333334","108790818900000000","0","108790818900000000","1900683","0","3","0","3","24","0","24","0.29087085","0.115333326","27647976730.385727","10151892.592592593","0","0","0.11533333333333334","966300000000","0","0","2741011","35788888888.888885","0","0","27","27","0","3.1140000000000003","0","0.0","1.0","0","8","0","16","0","477951.95","17701.924074074075","0.0","0.0","0","0","477951.95","17701.924074074075","36723300000000000","1.0","60000000000","0.79961459610257","0","1"
3497,"0xb228668bc6f79be14f42e5985c1853307550fd27","0","0","0","0","0.0","0.0","19109337000000000","0","19109337000000000","1270559","0","0","0","0","15","0","15","0.0","0.0","5326662494.783514","13894979.999999998","0","0","0.0","54000000000","0","0","2084247","3600000000.0","0","0","15","15","0","0.0","0","0.0","1.0","0","3","0","4","0","33141.11666666667","2209.407777777778","0.0","0.0","0","0","33141.11666666667","2209.407777777778","11818779000000000","0.8491234158117079","21000000000","NaN","0","0"
3029,"0x5041bfba3deb602d794f6cf6c3db50d572912c40","0","0","0","0.02","0.0","0.000012853470437017995","121167558000660000","0","121167558000660000","56836225","0","13","0","13","1543","0","1543","0.0005068571","0.00001285347","3093166913.1275787","6057299.421593831","0","0","0.000012853470437017995","2013851000011","0","0","94251579","1294248714.6600256","0","0","1556","1556","0","0.02","0","0.0","1.0","0","8","0","16","0","403873.18333333335","259.5586011139674","0.0","0.0","0","0","403873.18333333335","259.5586011139674","0","0","0","0.999357326478149","0","0"
4881,"0x8da0d80f5007ef1e431dd2127178d224e32c2ef4","0","0","0","1.0","0.0","0.08776094055555556","91656427000000000","0","91656427000000000","9863318","0","15","0","15","3","0","3","0.22655272","0.08776094","12843047069.316975","56080227.777777776","0","0","0.08776094055555556","255700000000","0","0","10094441","14205555555.555555","0","0","18","18","0","1.57969693","0","0.0","1.0","0","11","0","14","0","717492.3","39860.683333333334","0.099034","0.0","0","0","717492.3","39860.683333333334","18510891000000000","0.8333334908982619","21000000000","0.8173035793341388","0","0"
5489,"0x45e42d659d9f9466cd5df622506033145a9b89bc","0","0","0","1.0","0.0","0.00013891","42534220413058905687","0","42534220413058905687","486421669","0","80","0","80","9920","0","9920","0.010262592","0.00013891","14477509011.406248","10946144.43","0","0","0.00013891","382514893798889","0","0","1094614443","38251489379.8889","0","0","10000","10000","0","1.3891","0","0.0","1.0","0","395","0","692","0","702016.9166666666","70.20169166666666","0.0","0.0","0","0","702016.9166666666","70.20169166666666","12721060000000000","0.8641402181636376","20000000000","0.9997965769609423","0","0"
4406,"0x013fbaed9c80cc4422ff50d71f4dc622bc7c8ae2","0","0","0","131.0","0.0","2.4352923479982826","634874110631696465","0","634874110631696465","12935636","0","51","0","51","218","0","218","10.216574","2.4352922","12786709038.833172","10113706.319702603","0","0","2.4352923479982826","6515344371966","0","0","27205870","24220611048.200745","0","0","269","269","0","655.093641611538","0","0.0","1.0","0","104","0","159","0","256510.16666666666","953.5693928128871","5.0","0.0","0","0","256510.16666666666","953.5693928128871","12431307000000000","0.9999983107194984","21000000000","0.835714885541432","0","0"
2138,"0xe6329d65ebcc5cbccdd719d7b18ac9e220dca145","0","0","0","0.2","0.0","0.08636363636363638","86813820000000000","0","86813820000000000","949730","0","0","0","0","11","0","11","0.08282212","0.08636364","11870513506.545996","17110381.818181816","0","0","0.08636363636363638","495000000000","0","0","1882142","45000000000.0","0","0","11","11","0","0.9500000000000002","0","0.0","1.0","0","1","0","5","0","67519.55","6138.140909090909","0.0","0.1","0","0","67519.55","6138.140909090909","17284050000000000","0.7756242693765272","50000000000","0.5167464727239874","0","1"
5695,"0xb5b8749355b89bcb04dd70001cea1b98a81ffe61","0","0","0","373.5","0.0","3.372164557220912","1271768719187197140","0","1271768719187197140","47153657","0","56","0","56","251","0","251","21.598505","3.3721642","15106685628.728575","19887010.09771987","0","0","3.372164557220912","7827579182133","0","0","61053121","25497000593.2671","0","0","307","307","0","1035.25451906682","0","0.0","1.0","0","177","0","224","0","30305.733333333334","98.7157437567861","0.0","0.0","0","0","30305.733333333334","98.7157437567861","16514127000000000","0.9999987283630981","21000000000","0.8165103041127626","0","0"
5561,"0x9e386da8cdfcf8b9e7490e3f2a4589c570cb2b2f","0","0","0","0","0.0","0.0","1362876780801435044","0","1362876780801435044","34274810","0","35","0","35","900","0","900","0.0","0.0","22915748421.242252","9907367.914438503","0","0","0.0","15398130356624","0","0","92633890","16468588616.710161","0","0","935","935","0","0.0","0","0.0","1.0","0","437","0","490","0","1711044.9","1829.9945454545455","0.0","0.0","0","0","1711044.9","1829.9945454545455","19872416332998172","0.9999985413320848","28987298387","NaN","0","0"
1517,"0xaa06a9e8c44db313725f658a25f60df0ae5c1f72","0","0","0","0","0.0","0.0","686060000000000000","0","686060000000000000","1735079","0","0","0","0","16","0","16","0.0","0.0","117862472823.20187","29625000.0","0","0","0.0","2148000000000","0","0","4740000","134250000000.0","0","0","16","16","0","0.0","0","0.0","1.0","0","2","0","3","0","244763.35","15297.709375","0.0","0.0","0","0","244763.35","15297.709375","124105450000000000","0.49248194444444443","175000000000","NaN","0","0"
2117,"0xfe9c69945687539fabbf531133838d9cce522a76","0","0","0","3.0","0.0","0.6986265239347925","807617368243160769","0","807617368243160769","9788981","0","6","0","6","111","0","111","0.8838707","0.6986266","14816254850.319084","17451852.991452992","0","0","0.6986265239347925","4544266408784","0","0","20418668","38839883835.76068","0","0","117","117","0","81.73930330037072","0","0.0","1.0","0","43","0","62","0","2324327.8666666667","19866.05014245014","0.0","0.0","0","0","2324327.8666666667","19866.05014245014","17997500000000000","0.7825850635938689","50000000000","0.611030629455324","0","1"
2781,"0x1bd913bbade46bf5ad8b1e5d117701fbeb078228","0","0","0","0","0.0","0.0","68221283531760000","0","68221283531760000","4554904","0","0","0","0","79","0","79","0.0","0.0","8845639347.043737","7293506.329113925","0","0","0.0","947856447796","0","0","5761870","11998182883.493671","0","0","79","79","0","0.0","0","0.0","1.0","0","22","0","25","0","23091.783333333333","292.30105485232065","0.0","0.0","0","0","23091.783333333333","292.30105485232065","9367500000000000","1.0","10000000000","NaN","0","1"
4351,"0xddb02d5917faacae0ac80cb91ca7f47fa84a55a0","0","0","0","0.1235","0.0","0.009202857142857145","78230807845438940","0","78230807845438940","2060710","0","0","0","0","35","0","35","0.023039263","0.009202857","5995318412.599625","16377554.285714287","0","0","0.009202857142857145","647977774469","0","0","5732144","18513650699.114285","0","0","35","35","0","0.32210000000000005","0","0.0","1.0","0","11","0","18","0","8909.55","254.5585714285714","0.005","0.0","0","0","8909.55","254.5585714285714","5991060000000000","0.2496275","12000000000","0.7184636986568864","0","0"
3065,"0xf12a2e2a1a1d714d6c7db114806411596a09b10a","0","0","0","0","0.0","0.0","4195655326551000000","0","4195655326551000000","201622264","0","1","0","1","1831","0","1831","0.0","0.0","11974071674.826857","20086790.3930131","0","0","0.0","20819776632755","0","0","367990000","11364506895.608624","0","0","1832","1832","0","0.0","0","0.0","1.0","0","0","0","2","0","173355.35","94.62628275109171","0.0","0.0","0","0","173355.35","94.62628275109171","13362960000000000","0.334074","20000000000","NaN","0","0"
3471,"0x28982952e9dc211ec9cd7e23df67e907c5a88740","0","0","0","0","0.0","0.0","64240200000000000","0","64240200000000000","1126331","0","0","0","0","10","0","10","0.0","0.0","0.0","21413400.0","0","0","0.0","300000000000","0","0","2141340","30000000000.0","0","0","10","10","0","0.0","0","0.0","1.0","0","0","0","1","0","2902.733333333333","290.2733333333333","0.0","0.0","0","0","2902.733333333333","290.2733333333333","10465980000000000","0.7772146315055461","30000000000","NaN","0","0"
5809,"0x6ba91780977db9ce9100a8492de162441d875f47","0","0","0","8.1","0.0","0.09149306061716937","356811961176200000","0","356811961176200000","20290801","0","16","0","16","415","0","415","0.75607765","0.09149306","5619516494.965282","22430897.215777263","0","0","0.09149306061716937","1262506717970","0","0","96677167","2929249925.684455","0","0","431","431","0","39.433509126","0","0.0","1.0","0","2","0","11","0","453189.05","1051.4827146171694","0.0","0.0","0","0","453189.05","1051.4827146171694","17597817124411606","0.1890945238095238","22157999998","0.9865921225470904","0","0"
4615,"0xc6a3746aa3fec176559f0865fd5240159402a81f","0","0","0","0","0.0","0.0","18489327000000000","0","18489327000000000","1109042","0","0","0","0","10","0","10","0.0","0.0","9254728521.139881","11390450.0","0","0","0.0","125000000000","0","0","1139045","12500000000.0","0","0","10","10","0","0.0","0","0.0","1.0","0","0","0","2","0","114533.55","11453.355","0.0","0.0","0","0","114533.55","11453.355","12690972000000000","0.9999983452831469","21000000000","NaN","0","0"
5807,"0x70b0505c0653e0fed13d2f0924ad63cdf39edefe","0","0","0","366.0","0.0","36.77563583876922","393223224507669897","0","393223224507669897","8746553","0","3","0","3","62","0","62","63.110912","36.775635","26027314281.196003","24745096.923076924","0","0","36.77563583876922","1647381287257","0","0","16084313","25344327496.26154","0","0","65","65","0","2390.416329519999","0","0.0","1.0","0","28","0","31","0","3416.7","52.56461538461538","0.0","0.0","0","0","3416.7","52.56461538461538","14532409129448980","0.8689489417077617","21916921235","0.6740752061764625","0","0"
5508,"0x8d7b6fb1523f04e644085e14d5e49b1c6278c92e","0","0","0","1600.0","0.0","70.25018499177769","316890213837865159","0","316890213837865159","3519096","0","6","0","6","72","0","72","276.41763","70.25019","3756358770.873743","18962303.846153848","0","0","70.25018499177769","1706250094987","0","0","14790597","21875001217.78205","0","0","78","78","0","5479.51442935866","0","0.0","1.0","0","8","0","20","0","131187.28333333333","1681.8882478632477","0.0","0.0","0","0","131187.28333333333","1681.8882478632477","6115780000000000","0.10192966666666667","20000000000","0.9090928726215801","0","0"
2881,"0x903bb9cd3a276d8f18fa6efed49b9bc52ccf06e5","0","0","0","0.01","0.0","0.0002104817525320081","1086854213738605952","0","1086854213738605952","192407772","0","401","0","401","4832","0","4832","0.00090789975","0.00021048178","1621434966.960981","9721102.770877127","0","0","0.0002104817525320081","11282098635232","0","0","508705308","2155952347.646092","0","0","5233","5233","0","1.1014510109999984","0","0.0","1.0","0","293","0","1706","0","488069.38333333336","93.2676062169565","0.0","0.0","0","0","488069.38333333336","93.2676062169565","1282580000000000","0.9846458566844263","2000000000","0.950898623849731","0","1"
5394,"0x1ca4a86bba124426507d1ef67ad271cc5a02820a","0","0","0","75000.0","0.0","731.5738186038789","2368314590675665716","0","2368314590675665716","26178327","0","190","0","190","488","0","488","4278.8096","731.5738","57267292086.3621","10204025.368731564","0","0","731.5738186038789","23361098042589","0","0","69183292","34455896817.977875","0","0","678","678","0","496007.04901342985","0","0.0","1.0","0","174","0","293","0","423673.7833333333","624.8875860373648","0.1","0.0","0","0","423673.7833333333","624.8875860373648","4675940000000000","0.7004167203420043","20000000000","0.9355802417823793","0","0"
5632,"0x4805f9568bca23bef099c2a317346b42146384a1","0","0","0","9.999458155","0.0","1.9899017154999998","33651465000000000","0","33651465000000000","1244702","0","8","0","8","12","0","12","3.9798653","1.9899018","13401119356.232895","8920210.0","0","0","1.9899017154999998","378000000000","0","0","1784042","18900000000.0","0","0","20","20","0","39.79803431","0","0.0","1.0","0","7","0","11","0","735730.4666666667","36786.52333333333","0.0","0.0","0","0","735730.4666666667","36786.52333333333","12995345000000000","0.8496261744078338","23000000000","0.8004986645024699","0","0"
5282,"0xabea74917283a8662865894c7d6cfecafd85ceb6","0","0","0","901.0018610162995","0.0","65.53641731967002","338205358096016853","0","338205358096016853","3881616","0","30","0","30","67","0","67","156.47578","65.536415","12022206462.175337","13450444.329896906","0","0","65.53641731967002","2604687837700","0","0","13046931","26852451935.051548","0","0","97","97","0","6357.0324800079925","0","0.0","1.0","0","31","0","52","0","101742.25","1048.889175257732","1.0","0.0","0","0","101742.25","1048.889175257732","5786960000000000","0.7431603603973823","20000000000","0.8182655000200283","0","0"
3215,"0xafc36ac17c5d84504064f944b27292e795d03398","0","0","0","2.0","0.0","0.36363636363636365","44402765268642774","0","44402765268642774","1756200","0","2","0","2","9","0","9","0.77138925","0.36363637","11103681305.586464","17819645.454545457","0","0","0.36363636363636365","229666849658","0","0","1960161","20878804514.363636","0","0","11","11","0","4.0","0","0.0","1.0","0","0","0","3","0","6563.9","596.7181818181817","0.0","0.0","0","0","6563.9","596.7181818181817","28312242000000000","0.9999992582719368","21000000000","0.8181818181818183","0","0"
3079,"0x82e727d640826cfbe0364d52481d79d6821fa39b","0","0","0","0","0.0","0.0","7760167409462600000","0","7760167409462600000","160076842","0","0","0","0","1857","0","1857","0.0","0.0","14432442803.34421","20096930.53311793","0","0","0.0","38620837047313","0","0","373200000","20797435135.871296","0","0","1857","1857","0","0.0","0","0.0","1.0","0","0","0","1","0","103927.88333333333","55.965472985101414","0.0","0.0","0","0","103927.88333333333","55.965472985101414","20688040000000000","0.517201","20000000000","NaN","0","0"
5136,"0x5535a72556727c221c567e0fc4208c5a99dba1cc","0","0","0","18.780805855","0.0","2.4565879289655173","134078691158423367","0","134078691158423367","2820859","0","2","0","2","27","0","27","4.0218434","2.456588","3834292929.3999605","35576896.551724136","0","0","2.4565879289655173","578707778303","0","0","10317300","19955440631.13793","0","0","29","29","0","71.24104994","0","0.0","1.0","0","21","0","24","0","127154.23333333334","4384.628735632184","0.0","0.0","0","0","127154.23333333334","4384.628735632184","10645780000000000","0.9999990606615385","10000000000","0.701958447056378","0","0"
5089,"0xf8eb1928b7b247e5ab607785afe869d7daf78a6f","0","0","0","300.0","0.0","8.688215955823102","1360042856692440625","0","1360042856692440625","25773968","0","104","0","104","134","0","134","39.82797","8.688216","18119330002.917885","19206855.462184876","0","0","8.688215955823102","6148506079828","0","0","45712316","25834059158.941177","0","0","238","238","0","2067.7953974858983","0","0.0","1.0","0","96","0","134","0","5076.7","21.330672268907563","10.0","0.0","0","0","5076.7","21.330672268907563","15170106000000000","0.9999986157004487","21000000000","0.8949005334440228","0","0"
4885,"0xe41d2489571d322189246dafa5ebde1f4699f498","0","0","0","13.0","0.0","0.007340344199999999","27457728424959641733","0","27457728424959641733","399803383","0","103","0","103","9897","0","9897","0.27012387","0.007340344","83676153317.85915","16963454.37","0","0","0.007340344199999999","212607577619546","0","0","1696345437","21260757761.9546","0","0","10000","10000","0","73.40344199999998","0","0.0","1.0","0","2402","0","4578","0","7365.233333333334","0.7365233333333333","0.0","0.0","0","0","7365.233333333334","0.7365233333333333","18504612000000000","0.8333336485701802","21000000000","0.9993166028749549","0","0"
2776,"0x219b9040eb7d8d8c2e8e84b87ce9ac1c83071980","0","0","0","0","0.0","0.0","4315706516946933767","0","4315706516946933767","255078423","0","4","0","4","966","0","966","0.0","0.0","27976006385.04589","71262822.16494846","0","0","0.0","11205925624579","0","0","691249375","11552500643.895876","0","0","970","970","0","0.0","0","0.0","1.0","0","80","0","183","0","1293754.9666666666","1333.768006872852","0.0","0.0","0","0","1293754.9666666666","1333.768006872852","10740100000000000","1.0","20000000000","NaN","0","1"
4126,"0x3ff8c78e266395D08f41Ef1631391f0050D48081","0","0.0","0.0","0","0.0","0.0","86203423546795040","73143403546795040","159346827093590080","2169175","1535193","0","0","0","36","35","71","0.0","0.0","1091558537.1757412","11786380.555555556","10257417.142857142","0.0","0.0","735903745474","715903745474","3590096","4243097","20441770707.61111","20454392727.82857","35","36","71","0.0","0.0","0","0.49295774647887325","0.5070422535211268","0","6","0","9","1","2216049.433333333","61556.9287037037","0.0","0.0","0","0","2216049.433333333","61556.9287037037","12679640000000000","0.9708744703300608","20000000000","NaN","NaN","0"
2028,"0x750241c16c9fb878a7afd2b07b80f53e02c3f634","0","0","0","4.493","0.0","1.0588461538461538","64706354141746857","0","64706354141746857","1507340","0","0","0","0","13","0","13","1.4703045","1.0588462","3692785633.6989594","21594923.07692308","0","0","1.0588461538461538","294791141767","0","0","2807340","22676241674.384617","0","0","13","13","0","13.764999999999999","0","0.0","1.0","0","2","0","5","0","69.63333333333334","5.356410256410257","0.01","0.0","0","0","69.63333333333334","5.356410256410257","9790953535142010","0.7881149434055014","26323022565","0.6692336444234601","0","1"
1661,"0x68c4b7d05fae45bcb6192bb93e246c77e98360e1","0","0","0","0.1","0.0","0.005675675675675676","1447090445667400000","0","1447090445667400000","1788148","0","8","0","8","29","0","29","0.02260597","0.005675676","172478705756.95087","34893418.918918915","0","0","0.005675675675675676","5234933333337","0","0","12910565","141484684684.78378","0","0","37","37","0","0.21000000000000002","0","0.0","1.0","0","7","0","14","0","1175111.9666666666","31759.78288288288","0.0","0.0","0","0","1175111.9666666666","31759.78288288288","24735800000000000","0.8333336140781156","50000000000","0.942084889825402","0","0"
4246,"0xE94b04a0FeD112f3664e45adb2B8915693dD5FF3","101249.999347","0.01","22.226866977917773","101249.999347","0.0","22.22464429121998","27293884508213890877","27287890068213890877","54581774576427781754","326668505","326468783","1","1","2","9999","9998","19997","1022.8367","22.224644","1973735137.7974782","13265879.870000001","13264209.07090709","22.226866977917773","22.22464429121998","205745370814231","205725370814231","1326288265","1326587987","20574537081.4231","20574594540.877186","9999","10000","19999","222246.4429121998","222246.4429121998","0","0.4999749987499375","0.5000250012500626","0","495","0","1484","1","14320.25","1.432025","6.44028227","0.0","0","0","14320.25","1.432025","3994440000000000","0.6663574912752483","20000000000","0.9687846022127757","0.9687816187910745","0"
2004,"0xf835b307bc5348194ae01ed729170c84217ba688","0","0","0","10.0","0.0","2.354576246240644","144017660000000000","0","144017660000000000","3428819","0","1","0","1","33","0","33","2.8384786","2.354576","0.0","21179067.647058822","0","0","2.354576246240644","680000000000","0","0","7200883","20000000000.0","0","0","34","34","0","80.0555923721819","0","0.0","1.0","0","12","0","19","0","4060.983333333333","119.4406862745098","0.0","0.0","0","0","4060.983333333333","119.4406862745098","7423000000000000","0.7877533694152605","20000000000","0.6026039063741369","0","1"
4038,"0xcE5cdCf3c4b44EA985AeDd0c9C661857e145382c","0.07","0.0","0.007430909090909091","0.07","0.0","0.007107826086956522","98288857271240000","62184998033240000","160473855304480000","1980468","1075724","3","3","6","20","19","39","0.017092742","0.0071078255","8568105715.536653","17913043.47826087","11909090.909090908","0.007430909090909091","0.007107826086956522","559378612891","535309373399","2620000","4120000","24320809256.130436","24332244245.409092","22","23","45","0.16348000000000001","0.16348000000000001","0","0.4888888888888889","0.5111111111111111","0","1","0","3","1","43438.683333333334","1888.6384057971015","0.0","0.0","0","0","43438.683333333334","1888.6384057971015","21776500014950048","0.6031626666666666","24069239492","0.8517567462322282","0.8450184237660592","0"
1977,"0xf45717552f12ef7cb65e95476f217ea008167ae3","0","0","0","1000.0","0.0","5.809404170978094","7215534972283099456","0","7215534972283099456","103800563","0","31","0","31","471","0","471","45.562813","5.8094044","12085904712.868166","49467429.880478084","0","0","5.809404170978094","13028149358009","0","0","248326498","25952488760.974102","0","0","502","502","0","2916.320893831003","0","0.0","1.0","0","14","0","39","0","543573.2","1082.815139442231","0.01","1.0","0","0","543573.2","1082.815139442231","13921620000000000","0.8743846417638406","20000000000","0.8074651401961417","0","1"
2113,"0xc58492b3b14f658adff566c988029308505f81b5","0","0","0","2.56","0.0","0.6395833333333333","39691679500000000","0","39691679500000000","849677","0","1","0","1","11","0","11","0.93018466","0.6395833","13407799865.086824","16658100.0","0","0","0.6395833333333333","224500000000","0","0","1998972","18708333333.333332","0","0","12","12","0","7.675","0","0.0","1.0","0","10","0","11","0","4905.216666666666","408.7680555555555","2.56","0.0","0","0","4905.216666666666","408.7680555555555","6474279000000000","0.308299","21000000000","0.6956026324145772","0","1"
2505,"0x66d58f0a2a44742688843ceb8c0fa8d8567e3c54","0","0","0","4.1","0.0","0.09136752136752133","96124982000000000","0","96124982000000000","5958949","0","4","0","4","113","0","113","0.38549367","0.09136754","6433700718.168858","7257288.888888889","0","0","0.09136752136752133","738000000000","0","0","8491028","6307692307.692307","0","0","117","117","0","10.689999999999996","0","0.0","1.0","0","1","0","7","0","18320.016666666666","156.58133903133904","0.0","0.0","0","0","18320.016666666666","156.58133903133904","24063192000000000","0.8333330562851159","24000000000","0.726519774263745","0","1"
1729,"0x4d55f76ce2dbbae7b48661bef9bd144ce0c9091b","0","0","0","8400.0","0.0","28.96168404673457","150368207653825258437","0","150368207653825258437","938607954","0","2321","0","2321","7679","0","7679","173.4365","28.961685","93961178330.5622","25469154.83","0","0","28.96168404673457","586979454736685","0","0","2546915483","58697945473.6685","0","0","10000","10000","0","289616.8404673457","0","0.0","1.0","0","1167","0","3887","0","190297.61666666667","19.029761666666666","0.0","0.0","0","0","190297.61666666667","19.029761666666666","105314918600310452","0.9999997415270633","27221063327","0.9104315520140396","0","0"
6440,"0xe70e90fdd2b9d3e27bdd56ef249ee1d408f40be2","0","0","0","0","0.0","0.0","89599950485685594","0","89599950485685594","2444964","0","0","0","0","14","0","14","0.0","0.0","5173537580.05512","18223064.285714287","0","0","0.0","311177879604","0","0","2551229","22226991400.285713","0","0","14","14","0","0.0","0","0.0","1.0","0","0","0","1","0","28595.966666666667","2042.5690476190478","0.0","0.0","0","0","28595.966666666667","2042.5690476190478","73479480000000000","0.9668352631578947","40000000000","NaN","0","0"
6372,"0x6dd38916b8c3780fd487980c54c90c175017664c","0","0","0","315.0","0.0","0.8665654764863724","4430882029427457404","0","4430882029427457404","127709126","0","23","0","23","967","0","967","10.503822","0.8665654","8854628167.186913","18421664.34343434","0","0","0.8665654764863724","23515949279876","0","0","182374477","23753484121.08687","0","0","990","990","0","857.8998217215087","0","0.0","1.0","0","26","0","69","0","60253.88333333333","60.862508417508415","0.0","0.0","0","0","60253.88333333333","60.862508417508415","131970349000000000","0.9995652429096553","41000000000","0.8733623114956817","0","0"
6320,"0x43d0111ec0584381077a598a1cc5c1fc72722e6c","0","0","0","0","0.0","0.0","1477287360974800000","0","1477287360974800000","28714406","0","0","0","0","179","0","179","0.0","0.0","21598073139.64941","30783723.463687148","0","0","0.0","4317103599916","0","0","55102865","24117897206.23464","0","0","179","179","0","0.0","0","0.0","1.0","0","0","0","1","0","160079.51666666666","894.2989757914339","0.0","0.0","0","0","160079.51666666666","894.2989757914339","62054800000000000","0.20684933333333333","100000000000","NaN","0","0"
4446,"0x93e1016af21e628afb9b0d0c7ead495a5e096161","0","0","0","0","0.0","0.0","2737973940000000000","0","2737973940000000000","38550272","0","0","0","0","527","0","527","0.0","0.0","0.0","17317988.23529412","0","0","0.0","15810000000000","0","0","91265798","30000000000.0","0","0","527","527","0","0.0","0","0.0","1.0","0","0","0","1","0","962.0833333333334","1.825585072738773","0.0","0.0","0","0","962.0833333333334","1.825585072738773","10467900000000000","0.7772463919845143","30000000000","NaN","0","0"
4575,"0x047055f35cb837e838dde0202b7b1a5a75757835","0","0","0","0.002","0.0","0.0000007332453438920663","33313666922695876688","0","33313666922695876688","259311315","0","8","0","8","6811","0","6811","0.000032031327","0.0000007332453","35159587275.956795","17344167.517231263","0","0","0.0000007332453438920663","162477146525229","0","0","1182698783","23827122235.698635","0","0","6819","6819","0","0.005","0","0.0","1.0","0","541","0","991","0","1812364.0","265.7814928875202","0.0","0.0","0","0","1812364.0","265.7814928875202","563263000000000","0.8492289646354996","1000000000","0.9995015328399586","0","0"
3238,"0xd26114cd6ee289accf82350c8d8487fedb8a0c07","0","0","0","1.0","0.0","0.0001001","26803827710895280952","0","26803827710895280952","405918550","0","120","0","120","9880","0","9880","0.009999503","0.000100100006","11588277368.193256","11231255.74","0","0","0.0001001","237572233423180","0","0","1123125574","23757223342.318","0","0","10000","10000","0","1.001","0","0.0","1.0","0","2370","0","3082","0","13027.45","1.302745","0.0","0.0","0","0","13027.45","1.302745","4791904000000000","0.9999991652594332","4000000000","0.9998997069279882","0","0"
4501,"0xa47178da1119218bc2a8dd9e3251ee89b7c7e7f0","0","0","0","0.007","0.0","0.0006153846153846154","20234270000000000","0","20234270000000000","19914387","0","3","0","3","10","0","10","0.0018621107","0.00061538466","2131754840.084772","153309769.23076922","0","0","0.0006153846153846154","21000000000","0","0","19930270","1615384615.3846154","0","0","13","13","0","0.008","0","0.0","1.0","0","1","0","3","0","113484.68333333333","8729.591025641026","0.001","0.0","0","0","113484.68333333333","8729.591025641026","835842000000000","0.999998803603069","1000000000","0.9038461247423248","0","0"
4204,"0xbD37672116c2F4C14BA5a23921BDC57860e64Aa0","0.3","0.0","0.0001462701121404193","0.3","0.0","0.00014619883040935673","8220383280560800000","8214534620560800000","16434917901121600000","94130058","93937625","1","1","2","2051","2050","4101","0.0066210483","0.00014619884","228596454.18446007","19997151.803118907","19992643.686006825","0.0001462701121404193","0.00014619883040935673","41107760902804","41087760902804","410049122","410341555","20033021882.458088","20033037982.839592","2051","2052","4103","0.3","0.3","0","0.499878137947843","0.5001218620521569","0","1","0","3","1","1595.6666666666667","0.7776153346328786","0.3","0.0","0","0","1595.6666666666667","0.7776153346328786","3848660000000000","0.6580413291249619","20000000000","0.9995126705653021","0.999512432959532","0"
5121,"0xed943d75b2ff94d76f4eda892513255ef841261c","0","0","0","0","0.0","0.0","17000000000000000","0","17000000000000000","2891167","0","0","0","0","64","0","64","0.0","0.0","3872983346.207417","5390625.0","0","0","0.0","320000000000","0","0","3450000","5000000000.0","0","0","64","64","0","0.0","0","0.0","1.0","0","0","0","1","0","24.2","0.378125","0.0","0.0","0","0","24.2","0.378125","926832000000000","0.77236","4000000000","NaN","0","0"
2777,"0x29cc635a3968beec56c6a3f5da1c033a18ee1571","0","0","0","10.0","0.0","0.51675","22051023095732480","0","22051023095732480","2676929","0","2","0","2","38","0","38","1.7268493","0.51675004","8607464294.455172","8327110.000000001","0","0","0.51675","310072002304","0","0","3330844","7751800057.6","0","0","40","40","0","20.67","0","0.0","1.0","0","11","0","16","0","174492.3","4362.3075","0.0","0.0","0","0","174492.3","4362.3075","2810262000000000","1.0","3000000000","0.9014707255440004","0","1"
5479,"0xbad661c5a1970342ade69857689738b6c8d9da51","0","0","0","1.0","0.0","0.020784313725490198","6212654263107016835","0","6212654263107016835","2070435","0","0","0","0","51","0","51","0.13873155","0.020784313","51808252321.79605","254458160.78431374","0","0","0.020784313725490198","2652027551072","0","0","129773662","52000540217.09804","0","0","51","51","0","1.06","0","0.0","1.0","0","3","0","5","0","2861182.466666667","56101.61699346406","0.0","0.0","0","0","2861182.466666667","56101.61699346406","3220060000000000","0.5366766666666667","20000000000","0.9781725063984259","0","0"
